0.5,2.693
0.52,2.65
0.54,2.62
0.56,2.596
0.58,2.578
0.6,2.56
0.62,2.548
0.64,2.537
0.66,2.528
0.68,2.521
0.7,2.516
0.72,2.51
0.74,2.504
0.76,2.497
0.78,2.489
0.8,2.482
0.82,2.476
0.84,2.47
0.86,2.468
0.88,2.466
0.9,2.464
0.92,2.464
0.94,2.464
0.96,2.462
0.98,2.461
1,2.46
1.02,2.459
1.04,2.459
1.06,2.458
1.08,2.458
1.1,2.458
1.12,2.457
1.14,2.456
1.16,2.456
1.18,2.454
1.2,2.454
1.22,2.453
1.24,2.452
1.26,2.451
1.28,2.45
1.3,2.449
1.32,2.449
1.34,2.448
1.36,2.448
1.38,2.447
1.4,2.447
1.42,2.446
1.44,2.445
1.46,2.445
1.48,2.444
1.5,2.444
1.52,2.444
1.54,2.443
1.56,2.441
1.58,2.441
1.6,2.44
1.62,2.439
1.64,2.439
1.66,2.438
1.68,2.438
1.7,2.437
1.72,2.437
1.74,2.436
1.76,2.436
1.78,2.435
1.8,2.435
1.82,2.434
1.84,2.433
1.86,2.432
1.88,2.432
1.9,2.432
1.92,2.432
1.94,2.431
1.96,2.431
1.98,2.431
2,2.431
2.02,2.43
2.04,2.429
2.06,2.428
2.08,2.428
2.1,2.428
2.12,2.427
2.14,2.427
2.16,2.426
2.18,2.426
2.2,2.425
2.22,2.426
2.24,2.425
2.26,2.425
2.28,2.424
2.3,2.424
2.32,2.424
2.34,2.424
2.36,2.423
2.38,2.423
2.4,2.423
2.42,2.422
2.44,2.422
2.46,2.422
2.48,2.422
2.5,2.421
2.5126,2.421
2.5253,2.421
2.5381,2.421
2.551,2.421
2.5641,2.421
2.5773,2.421
2.5907,2.421
2.6042,2.421
2.6178,2.42
2.6316,2.42
2.6455,2.42
2.6596,2.42
2.6738,2.42
2.6882,2.419
2.7027,2.419
2.7174,2.419
2.7322,2.419
2.7473,2.419
2.7624,2.419
2.7778,2.418
2.7933,2.418
2.809,2.418
2.8249,2.418
2.8409,2.419
2.8571,2.418
2.8736,2.418
2.8902,2.418
2.907,2.418
2.924,2.417
2.9412,2.417
2.9586,2.417
2.9762,2.416
2.994,2.417
3.012,2.416
3.0303,2.416
3.0488,2.416
3.0675,2.416
3.0864,2.416
3.1056,2.416
3.125,2.416
3.1447,2.415
3.1646,2.415
3.1847,2.415
3.2051,2.414
3.2258,2.414
3.2468,2.414
3.268,2.413
3.2895,2.414
3.3113,2.413
3.3333,2.413
3.3557,2.414
3.3784,2.414
3.4014,2.416
3.4247,2.415
3.4483,2.414
3.4722,2.414
3.4965,2.414
3.5211,2.414
3.5461,2.413
3.5714,2.413
3.5971,2.413
3.6232,2.413
3.6496,2.413
3.6765,2.414
3.7037,2.414
3.7313,2.414
3.7594,2.413
3.7879,2.413
3.8168,2.414
3.8462,2.414
3.876,2.414
3.9063,2.414
3.937,2.414
3.9683,2.415
4,2.416
4.0323,2.414
4.065,2.416
4.0984,2.417
4.1322,2.416
4.1667,2.417
4.2017,2.417
4.2373,2.417
4.2735,2.417
4.3103,2.417
4.3478,2.416
4.386,2.416
4.4248,2.416
4.4643,2.416
4.5045,2.415
4.5455,2.415
4.5872,2.415
4.6296,2.415
4.6729,2.415
4.717,2.415
4.7619,2.415
4.8077,2.415
4.8544,2.415
4.902,2.415
4.9505,2.415
5,2.415
5.0505,2.415
5.102,2.415
5.1546,2.415
5.2083,2.415
5.2632,2.415
5.3191,2.415
5.3763,2.415
5.4348,2.415
5.4945,2.415
5.5556,2.414
5.618,2.414
5.6818,2.414
5.7471,2.414
5.814,2.414
5.8824,2.413
5.9524,2.413
6.0241,2.413
6.0976,2.413
6.1728,2.413
6.25,2.413
6.3291,2.413
6.4103,2.413
6.4935,2.413
6.5789,2.412
6.6667,2.412
6.7568,2.411
6.8493,2.411
6.9444,2.411
7.0423,2.41
7.1429,2.41
7.2464,2.409
7.3529,2.409
7.4627,2.409
7.5758,2.408
7.6923,2.408
7.8125,2.407
7.9365,2.406
8.0645,2.406
8.1967,2.406
8.3333,2.405
8.4746,2.404
8.6207,2.404
8.7719,2.403
8.9286,2.402
9.0909,2.401
9.2593,2.401
9.434,2.401
9.6154,2.4
9.8039,2.399
10,2.399
10.2041,2.398
10.4167,2.397
10.6383,2.395
10.8696,2.395
11.1111,2.393
11.3636,2.392
11.6279,2.39
11.9048,2.388
12.1951,2.387
12.5,2.384
12.8205,2.382
13.1579,2.379
13.5135,2.376
13.8889,2.373
14.2857,2.369
14.7059,2.366
15.1515,2.362
15.625,2.357
16.129,2.351
16.6667,2.345
17.2414,2.337
17.8571,2.328
18.5185,2.317
19.2308,2.304
20,2.291
20.8333,2.275
21.7391,2.257
